City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
0,mulchen,cl,55.47,clear sky,-37.7167,-72.2333,Hotel Los Maitenes de Villalón
1,yellowknife,ca,19.42,light snow,62.456,-114.3525,The Explorer Hotel
2,krasnoselkup,ru,27.88,overcast clouds,65.7,82.4667,Krasnosel'kupnefteprodukt
3,tuatapere,nz,66.36,clear sky,-46.1333,167.6833,Ron and Tony's Bed & Breakfast
4,thompson,ca,28.56,broken clouds,55.7435,-97.8558,Burntwood Hotel
5,sakleshpur,in,68.54,broken clouds,12.9667,75.7833,Agani Resort
6,chifeng,cn,28.74,broken clouds,42.2683,118.9636,Junyu Tiancheng Hotel
7,brae,gb,35.65,overcast clouds,60.3964,-1.353,Busta House Hotel
8,ambon,id,80.74,few clouds,-3.6954,128.1814,Swiss-Belhotel Ambon
9,port hedland,au,82.45,few clouds,-20.3167,118.5667,"The Esplanade Hotel (Accommodation section closed for refurbishment - Bar, Restaurant & Functions remain open)"
10,hermanus,za,66.79,clear sky,-34.4187,19.2345,Misty Waves Boutique Hotel
12,butaritari,ki,81.07,overcast clouds,3.0707,172.7902,Isles Sunset Lodge
13,shaoxing,cn,58.95,moderate rain,30.011,120.5715,Holiday Inn Shaoxing
14,contamana,pe,80.1,broken clouds,-7.3333,-75.0167,Shiringal Touristic Park
15,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
16,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
17,coromandel,nz,74.37,clear sky,-36.7667,175.5,Coromandel TOP 10 Holiday Park
18,bulancak,tr,49.82,light rain,40.9372,38.2291,Başoğlu Bulancak Otel
19,emerald,au,76.33,clear sky,-23.5333,148.1667,The Irish Village
20,souillac,mu,75.58,scattered clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
21,pevek,ru,-9.56,overcast clouds,69.7008,170.3133,Severnoye Zoloto
22,carnarvon,au,71.67,scattered clouds,-24.8667,113.6333,Hospitality Carnarvon
23,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
25,cayenne,gf,80.1,clear sky,4.9333,-52.3333,Hôtel Le Dronmi
26,bengkulu,id,75.18,overcast clouds,-3.8004,102.2655,Grage Hotel Bengkulu
27,barrow,us,-9.38,clear sky,71.2906,-156.7887,King Eider Inn
28,mahebourg,mu,75.49,scattered clouds,-20.4081,57.7,Shandrani Beachcomber Resort & Spa
30,port blair,in,77.04,mist,11.6667,92.75,"Welcomhotel By ITC Hotels, Bay Island, Port Blair"
31,segezha,ru,19.42,light snow,63.7415,34.3222,Sampo Hotel
32,sioux lookout,ca,37.47,overcast clouds,50.1001,-91.917,Knobby's Fly-In Camps
33,hobart,au,59.25,broken clouds,-42.8794,147.3294,St Ives Hobart Accommodation Tasmania
34,cockburn town,bs,74.89,overcast clouds,24.0333,-74.5167,Club Med Columbus - Bahamas
35,aksu,cn,44.1,clear sky,41.1231,80.2644,Pudong Holiday Hotel
36,los llanos de aridane,es,60.55,scattered clouds,28.6585,-17.9182,Valle Aridane
37,hermanus,za,66.79,clear sky,-34.4187,19.2345,Misty Waves Boutique Hotel
38,kapaa,us,79.12,few clouds,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
39,bria,cf,73.96,broken clouds,6.5423,21.9863,WFP Guesthouse
40,isangel,vu,78.58,overcast clouds,-19.55,169.2667,Tanna Lodge
41,quelimane,mz,71.55,clear sky,-17.8786,36.8883,Hotel Flamingo
42,atar,mr,76.95,broken clouds,20.5169,-13.0499,Oumou Elghoura
43,rawson,ar,50.9,broken clouds,-43.3002,-65.1023,Hosteria Sampedro
44,jamestown,sh,70.95,overcast clouds,-15.9387,-5.7168,Consulate
45,karratha,au,82.49,broken clouds,-20.7377,116.8463,ibis Styles Karratha
47,kotovo,ru,36.7,overcast clouds,50.3211,44.8012,Voyazh
48,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
49,macaubas,br,72.16,overcast clouds,-13.0194,-42.6986,Hotel Portal
50,atuona,pf,79.45,overcast clouds,-9.8,-139.0333,Villa Enata
51,villa maria,ar,68.86,few clouds,-32.4075,-63.2402,Hotel Milenium
54,avarua,ck,84.25,scattered clouds,-21.2078,-159.775,Paradise Inn
55,thompson,ca,28.56,broken clouds,55.7435,-97.8558,Burntwood Hotel
56,vaini,to,82.56,few clouds,-21.2,-175.2,Keleti Beach Resort
57,isangel,vu,78.58,overcast clouds,-19.55,169.2667,Tanna Lodge
58,norman wells,ca,12.24,light snow,65.282,-126.8329,Heritage Hotel
59,golyshmanovo,ru,19.53,overcast clouds,56.3979,68.3728,Mini gostinitsa Paradiz
60,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
61,alofi,nu,82.29,overcast clouds,-19.0595,-169.9187,Taloa Heights
62,avarua,ck,84.25,scattered clouds,-21.2078,-159.775,Paradise Inn
63,boralday,kz,30.06,broken clouds,43.3578,76.8594,"Zhetysu, Too Zhetysu"
65,ust-tsilma,ru,-1.03,overcast clouds,65.441,52.1498,U Praskov'i
66,jamestown,sh,70.95,overcast clouds,-15.9387,-5.7168,Consulate
67,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
68,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
69,lompoc,us,69.12,broken clouds,34.6391,-120.4579,"Holiday Inn Express Lompoc, an IHG Hotel"
70,ponta do sol,cv,69.58,broken clouds,17.1994,-25.0919,Residencial Ponta do Sol - Sintanton Trekking i
72,port-gentil,ga,80.11,overcast clouds,-0.7193,8.7815,Fengshui Residence
73,kaitangata,nz,63.55,clear sky,-46.2817,169.8464,Kaitangata Motor Camp
74,kodiak,us,38.71,light rain,57.79,-152.4072,Best Western Kodiak Inn And Convention Center
75,hobart,au,59.25,broken clouds,-42.8794,147.3294,St Ives Hobart Accommodation Tasmania
77,villamontes,bo,86.29,clear sky,-21.25,-63.5,Hotel Raldes
78,coquimbo,cl,62.33,clear sky,-29.9533,-71.3436,Hotel San Juan
79,butaritari,ki,81.07,overcast clouds,3.0707,172.7902,Isles Sunset Lodge
80,bluff,nz,60.37,clear sky,-46.6,168.3333,Bluff Homestead - Guesthouse & Campervan Park
81,yellowknife,ca,19.42,light snow,62.456,-114.3525,The Explorer Hotel
82,barrow,us,-9.38,clear sky,71.2906,-156.7887,King Eider Inn
83,mar del plata,ar,58.87,clear sky,-38.0023,-57.5575,Gran Hotel Mar del Plata
84,daru,pg,80.47,overcast clouds,-9.0763,143.2092,Daru Lodge
85,klaksvik,fo,31.12,overcast clouds,62.2266,-6.589,Airbnb rooms
86,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
87,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
88,faanui,pf,82.35,clear sky,-16.4833,-151.75,Bora-Bora Pearl Beach Resort & Spa
89,sabang,id,82.26,scattered clouds,5.8933,95.3214,Hotel Citra
90,husavik,is,25.65,few clouds,66.0449,-17.3389,Bjarnabúð
92,kapaa,us,79.12,few clouds,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
93,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
94,cabo san lucas,mx,79.61,scattered clouds,22.8909,-109.9124,Hotel Tesoro Los Cabos
95,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
96,aguimes,es,61.43,broken clouds,27.9054,-15.4461,Hotel Villa de Aguimes
97,hermanus,za,66.79,clear sky,-34.4187,19.2345,Misty Waves Boutique Hotel
98,ponta do sol,cv,69.58,broken clouds,17.1994,-25.0919,Residencial Ponta do Sol - Sintanton Trekking i
99,riyadh,sa,57.34,clear sky,24.6877,46.7219,"InterContinental Riyadh, an IHG Hotel"
100,hilo,us,80.26,overcast clouds,19.7297,-155.09,Hilo Hawaiian Hotel
101,longyearbyen,sj,8.44,clear sky,78.2186,15.6401,"Radisson Blu Polar Hotel, Spitsbergen"
102,vilhena,br,71.82,light rain,-12.7406,-60.1458,Hotel Mirage
103,puri,in,81.12,scattered clouds,19.8,85.85,OYO 1577 Hotel Shree Hari Grand
104,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
105,barrow,us,-9.38,clear sky,71.2906,-156.7887,King Eider Inn
106,barrow,us,-9.38,clear sky,71.2906,-156.7887,King Eider Inn
108,marsh harbour,bs,75.09,clear sky,26.5412,-77.0636,Abaco Beach Resort
109,zabaykalsk,ru,21.94,overcast clouds,49.6333,117.3167,Zheleznyy Mir
110,safford,us,49.12,broken clouds,32.834,-109.7076,SpringHill Suites by Marriott Thatcher
111,laguna,br,72.7,light rain,-28.4825,-48.7808,Ravena Cassino Hotel
112,bilma,ne,73.78,clear sky,18.6853,12.9164,Expeditions Ténére voyages
113,hilo,us,80.26,overcast clouds,19.7297,-155.09,Hilo Hawaiian Hotel
115,castro,cl,51.28,scattered clouds,-42.4721,-73.7732,Hotel Esmeralda
116,portland,au,61.68,broken clouds,-38.3333,141.6,Portland Holiday Village
117,vaini,to,82.56,few clouds,-21.2,-175.2,Keleti Beach Resort
118,jawhar,so,78.87,few clouds,2.7809,45.5005,hantiwadaag village part one
119,coahuayana,mx,85.39,clear sky,18.7333,-103.6833,El rranchito michuacan de ocampos
120,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
121,bathsheba,bb,77.61,few clouds,13.2167,-59.5167,Atlantis Hotel
122,monrovia,lr,78.57,scattered clouds,6.3005,-10.7969,Sunset Inn
123,jamestown,sh,70.95,overcast clouds,-15.9387,-5.7168,Consulate
125,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
126,port blair,in,77.04,mist,11.6667,92.75,"Welcomhotel By ITC Hotels, Bay Island, Port Blair"
127,maragogi,br,78.71,overcast clouds,-9.0122,-35.2225,Salinas do Maragogi All Inclusive Resort
128,avarua,ck,84.25,scattered clouds,-21.2078,-159.775,Paradise Inn
129,vaini,to,82.56,few clouds,-21.2,-175.2,Keleti Beach Resort
130,sinnamary,gf,76.68,broken clouds,5.3833,-52.95,ALETHEIA Appartement Sinnamary
131,datong,cn,38.57,clear sky,40.0936,113.2914,Holiday Inn Datong City Centre
132,kingisepp,ru,21.13,broken clouds,59.3733,28.6134,Narva
133,bredasdorp,za,61.25,broken clouds,-34.5322,20.0403,Bredasdorp Country Manor
134,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
135,hermanus,za,66.79,clear sky,-34.4187,19.2345,Misty Waves Boutique Hotel
136,cabo san lucas,mx,79.61,scattered clouds,22.8909,-109.9124,Hotel Tesoro Los Cabos
137,cherskiy,ru,3.96,overcast clouds,68.75,161.3,Gostinitsa
138,pasighat,in,72.95,overcast clouds,28.0667,95.3333,Siang Guest House
139,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
140,cidreira,br,73.83,clear sky,-30.1811,-50.2056,Hotel Castelo
141,baiyin,cn,40.64,broken clouds,36.5583,104.2081,GreenTree Alliance Gansu Baiyin Renmin Road Hotel
142,east london,za,74.26,broken clouds,-33.0153,27.9116,Tu Casa
143,mount gambier,au,61.11,scattered clouds,-37.8333,140.7667,The Commodore
144,burns lake,ca,51.22,overcast clouds,54.2331,-125.7533,Burns Lake Bed and Breakfast
145,lazaro cardenas,mx,81.82,clear sky,17.9583,-102.2,HOTEL QUINTA ANTIGUA
146,mahina,pf,87.57,few clouds,-17.5065,-149.489,Relais de la Maroto
147,shubarkuduk,kz,33.98,broken clouds,49.1447,56.4872,Sirius
148,bredasdorp,za,61.25,broken clouds,-34.5322,20.0403,Bredasdorp Country Manor
149,villavicencio,co,73.04,overcast clouds,4.142,-73.6266,Hotel del Llano
150,todos santos,mx,70.45,overcast clouds,23.45,-110.2167,Hotel California Todos Santos
151,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
152,macae,br,74.95,broken clouds,-22.3708,-41.7869,Golden Tulip Macaé
153,clearwater,us,84.18,clear sky,27.9659,-82.8001,Residence Inn by Marriott Clearwater Downtown
154,carnarvon,au,71.67,scattered clouds,-24.8667,113.6333,Hospitality Carnarvon
155,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
156,gornopravdinsk,ru,30.67,snow,60.05,69.9,Hostel
157,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
158,norman wells,ca,12.24,light snow,65.282,-126.8329,Heritage Hotel
159,henties bay,na,63.0,clear sky,-22.116,14.2845,Fishermans Guest House
160,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
161,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
162,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
163,jacareacanga,br,73.98,moderate rain,-6.2222,-57.7528,Casa do Ian😎
164,chandrakona,in,74.35,broken clouds,22.7333,87.5167,Roy Mansion 3
165,forquilhinha,br,68.41,clear sky,-28.7475,-49.4722,Oma Zita Hotel
166,havoysund,no,30.43,light snow,70.9963,24.6622,Arctic View Glamping & Restaurant
167,ponta do sol,cv,69.58,broken clouds,17.1994,-25.0919,Residencial Ponta do Sol - Sintanton Trekking i
168,lyudinovo,ru,28.67,overcast clouds,53.8664,34.4478,Flamingo Hotel
169,cherskiy,ru,3.96,overcast clouds,68.75,161.3,Gostinitsa
170,kaeo,nz,76.32,scattered clouds,-35.1,173.7833,Bushido Lodge
171,talnakh,ru,27.21,light snow,69.4865,88.3972,Talnakh Hotel
172,hasaki,jp,52.29,overcast clouds,35.7333,140.8333,Inubosaki Kanko Hotel
173,chalmette,us,78.85,broken clouds,29.9427,-89.9634,Marina Inn & Suites Chalmette-New Orleans
174,carnarvon,au,71.67,scattered clouds,-24.8667,113.6333,Hospitality Carnarvon
175,qaanaaq,gl,11.73,overcast clouds,77.484,-69.3632,Qaanaaq Hotel
176,rusape,zw,54.3,scattered clouds,-18.5278,32.1284,Surrey Lodge
177,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
178,mar del plata,ar,58.87,clear sky,-38.0023,-57.5575,Gran Hotel Mar del Plata
179,lagoa,pt,60.08,broken clouds,39.05,-27.9833,Casa Das Faias
180,saint-philippe,re,76.59,moderate rain,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
182,saint-philippe,re,76.59,moderate rain,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
183,sur,om,77.76,clear sky,22.5667,59.5289,Sur Plaza Hotel
184,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
185,umm lajj,sa,73.94,clear sky,25.0213,37.2685,Moon light Furnished Units
186,vila velha,br,78.94,broken clouds,-20.3297,-40.2925,Hotel Vitória Palace
188,barrow,us,-9.38,clear sky,71.2906,-156.7887,King Eider Inn
189,gizo,sb,84.58,light rain,-8.103,156.8419,Imagination Island
190,ponta do sol,cv,69.58,broken clouds,17.1994,-25.0919,Residencial Ponta do Sol - Sintanton Trekking i
191,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
192,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
193,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
194,mandalgovi,mn,25.0,clear sky,45.7625,106.2708,В.Ганбат
195,kununurra,au,80.58,broken clouds,-15.7667,128.7333,Hotel Kununurra
196,grand gaube,mu,76.37,few clouds,-20.0064,57.6608,Veranda Paul et Virginie Hotel & Spa
197,guerrero negro,mx,65.79,clear sky,27.9769,-114.0611,"Casa Laguna, Bed & Breakfast"
198,port alfred,za,70.5,light rain,-33.5906,26.891,The Halyards Hotel
199,atuona,pf,79.45,overcast clouds,-9.8,-139.0333,Villa Enata
200,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
201,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
202,torbay,ca,33.76,light snow,47.6666,-52.7314,Gallows Cove
203,los llanos de aridane,es,60.55,scattered clouds,28.6585,-17.9182,Valle Aridane
204,cape town,za,63.01,scattered clouds,-33.9258,18.4232,"Radisson Blu Hotel Waterfront, Cape Town"
205,victor harbor,au,62.01,overcast clouds,-35.5667,138.6167,McCracken Country Club
206,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
207,bengkulu,id,75.18,overcast clouds,-3.8004,102.2655,Grage Hotel Bengkulu
208,khatanga,ru,-22.02,broken clouds,71.9667,102.5,"""Khatanga"""
210,kirakira,sb,84.87,overcast clouds,-10.4544,161.9205,SanBiz Lodge
211,kachug,ru,-6.66,scattered clouds,53.9606,105.8817,"The hotel ""Empire"""
212,atambua,id,75.16,overcast clouds,-9.1061,124.8925,Kost Alfa Flat
213,puerto ayora,ec,79.56,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
214,lorengau,pg,84.58,broken clouds,-2.0226,147.2712,Lorengau Harbourside Hotel
215,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
216,benguela,ao,74.88,broken clouds,-12.5763,13.4055,Hotel Praia Morena
217,namibe,ao,69.24,broken clouds,-15.1961,12.1522,Hotel Chik Chik Namibe
218,haines junction,ca,40.95,overcast clouds,60.7522,-137.5108,Parkside Inn
219,bluff,nz,60.37,clear sky,-46.6,168.3333,Bluff Homestead - Guesthouse & Campervan Park
220,new norfolk,au,58.91,broken clouds,-42.7826,147.0587,The Shingles Riverside Cottages
221,moerai,pf,80.94,broken clouds,-22.4333,-151.3333,Le Manotel
222,bluff,nz,60.37,clear sky,-46.6,168.3333,Bluff Homestead - Guesthouse & Campervan Park
223,oranjestad,aw,78.33,broken clouds,12.524,-70.027,Divi Village Golf & Beach Resort
224,calama,cl,68.49,clear sky,-22.4667,-68.9333,Park Hotel Calama
225,kavaratti,in,82.58,few clouds,10.5669,72.642,Hotels in Lakshadweep Islands
226,jacareacanga,br,73.98,moderate rain,-6.2222,-57.7528,Casa do Ian😎
227,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
228,horsham,au,58.87,clear sky,-36.7167,142.2,Comfort Inn Capital Horsham
229,necochea,ar,57.63,scattered clouds,-38.5473,-58.7368,dyd -mar Hotel
230,tripoli,ly,65.8,overcast clouds,32.8752,13.1875,Al Waddan Hotel
231,leeton,au,72.36,clear sky,-34.5667,146.4,Hydro Hotel
232,tinskoy,ru,12.49,broken clouds,56.1525,96.9161,"Kemping ""Turist"""
233,kaitangata,nz,63.55,clear sky,-46.2817,169.8464,Kaitangata Motor Camp
234,tiksi,ru,3.22,overcast clouds,71.6872,128.8694,Arktika
235,kavieng,pg,83.84,scattered clouds,-2.5744,150.7967,Nusa Island Retreat
236,broken hill,au,61.56,scattered clouds,-31.95,141.4333,Royal Exchange Hotel
237,kavieng,pg,83.84,scattered clouds,-2.5744,150.7967,Nusa Island Retreat
238,pevek,ru,-9.56,overcast clouds,69.7008,170.3133,Severnoye Zoloto
239,dolinsk,ru,34.56,overcast clouds,47.35,142.8,"Gostinitsa ""Yubileynaya"""
240,nikolskoye,ru,21.7,few clouds,59.7035,30.7861,Tourist House - Sablino
241,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
242,tripoli,ly,65.8,overcast clouds,32.8752,13.1875,Al Waddan Hotel
243,kumano,jp,53.94,overcast clouds,34.3442,132.5894,ホテル コラソン
244,vila velha,br,78.94,broken clouds,-20.3297,-40.2925,Hotel Vitória Palace
245,qaanaaq,gl,11.73,overcast clouds,77.484,-69.3632,Qaanaaq Hotel
246,puerto ayora,ec,79.56,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
247,kodiak,us,38.71,light rain,57.79,-152.4072,Best Western Kodiak Inn And Convention Center
248,zhigansk,ru,0.7,overcast clouds,66.7697,123.3711,Gostinichnyy Kompleks Aylgy
249,jalu,ly,62.58,few clouds,29.0331,21.5482,صاحبة الفخامة
250,vasylivka,ua,45.54,overcast clouds,47.4369,35.2742,Alero
251,port alfred,za,70.5,light rain,-33.5906,26.891,The Halyards Hotel
252,puqi,cn,62.44,overcast clouds,29.7167,113.8833,Ramada Plaza Chibi
253,cortez,us,47.16,overcast clouds,37.3489,-108.5859,Sand Canyon National 9 Inn
254,kavieng,pg,83.84,scattered clouds,-2.5744,150.7967,Nusa Island Retreat
255,hobyo,so,80.96,scattered clouds,5.3505,48.5268,Iftin hotel hobyo
256,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
257,paita,pe,74.39,scattered clouds,-5.0892,-81.1144,Hotel Náutico de Paita
258,port hedland,au,82.45,few clouds,-20.3167,118.5667,"The Esplanade Hotel (Accommodation section closed for refurbishment - Bar, Restaurant & Functions remain open)"
259,bilaspur,in,74.84,clear sky,22.0833,82.15,Hotel East Park
260,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
261,gidam,in,71.74,scattered clouds,18.9833,81.4,Dhanshree Lodge And DormItory
262,barrow,us,-9.38,clear sky,71.2906,-156.7887,King Eider Inn
263,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
264,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
265,sabang,id,82.26,scattered clouds,5.8933,95.3214,Hotel Citra
266,walvis bay,na,59.09,clear sky,-22.9575,14.5053,Oyster Box Guesthouse
267,sao miguel do araguaia,br,74.35,light rain,-13.275,-50.1628,Hotel Executivo Palace
268,geraldton,au,73.81,broken clouds,-28.7667,114.6,Broadwater Mariner Resort
269,yellowknife,ca,19.42,light snow,62.456,-114.3525,The Explorer Hotel
270,kaitangata,nz,63.55,clear sky,-46.2817,169.8464,Kaitangata Motor Camp
272,san felipe,ve,72.79,overcast clouds,10.3399,-68.7425,Posada Llovizna Rodríguez
273,ribeira grande,pt,61.95,overcast clouds,38.5167,-28.7,Quinta da Meia Eira
274,tura,ru,-6.74,overcast clouds,64.2833,100.25,TuraEvenriya. Hostel-Hotel
276,dinard,fr,51.64,overcast clouds,48.6314,-2.0614,EMERIA Dinard Hôtel Thalasso & Spa
277,port alfred,za,70.5,light rain,-33.5906,26.891,The Halyards Hotel
278,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
279,matara,lk,76.98,clear sky,5.9485,80.5353,Amaloh Boutique Resort
280,portland,au,61.68,broken clouds,-38.3333,141.6,Portland Holiday Village
281,hithadhoo,mv,81.52,clear sky,-0.6,73.0833,Scoop Guest House
282,caravelas,br,76.57,scattered clouds,-17.7125,-39.2481,Pousada dos Navegantes
285,atuona,pf,79.45,overcast clouds,-9.8,-139.0333,Villa Enata
286,harindanga,in,77.56,scattered clouds,22.0383,88.3214,Hasanur Builders
287,rawson,ar,50.9,broken clouds,-43.3002,-65.1023,Hosteria Sampedro
288,norman wells,ca,12.24,light snow,65.282,-126.8329,Heritage Hotel
289,tocopilla,cl,68.14,scattered clouds,-22.092,-70.1979,Hotel Galvarino
290,fayaoue,nc,81.59,overcast clouds,-20.65,166.5333,Chez Dydyce Guesthouse
291,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
292,khatanga,ru,-22.02,broken clouds,71.9667,102.5,"""Khatanga"""
293,avarua,ck,84.25,scattered clouds,-21.2078,-159.775,Paradise Inn
294,kapaa,us,79.12,few clouds,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
295,havre-saint-pierre,ca,32.36,overcast clouds,50.2334,-63.5986,Auberge Niapiskau
296,chifeng,cn,28.74,broken clouds,42.2683,118.9636,Junyu Tiancheng Hotel
297,hermanus,za,66.79,clear sky,-34.4187,19.2345,Misty Waves Boutique Hotel
298,ranong,th,73.33,scattered clouds,9.9658,98.6348,Tinidee Hotel@Ranong
299,meulaboh,id,76.53,broken clouds,4.1363,96.1285,Kost Pria
300,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
302,tasiilaq,gl,26.76,overcast clouds,65.6145,-37.6368,The Red House
303,jamestown,sh,70.95,overcast clouds,-15.9387,-5.7168,Consulate
304,itaporanga,br,76.35,overcast clouds,-7.3044,-38.1503,Hotel Rainha do Vale
305,habiganj,bd,72.77,scattered clouds,24.3833,91.4167,"আব্দুল ছাওার,, সুলতানশী হবিগঞ্জ ( Gias uddin)"
306,chuy,uy,73.22,few clouds,-33.6971,-53.4616,Nuevo Hotel Plaza
307,avarua,ck,84.25,scattered clouds,-21.2078,-159.775,Paradise Inn
308,makakilo city,us,80.35,broken clouds,21.3469,-158.0858,Marriott's Ko Olina Beach Club
309,bujumbura,bi,68.5,moderate rain,-3.3822,29.3644,Bora Guest House
310,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
312,luderitz,na,62.65,few clouds,-26.6481,15.1594,LÜDERITZ NEST HOTEL
313,newport,us,36.82,clear sky,41.4901,-71.3128,Hotel Viking
314,northam,au,66.52,overcast clouds,-31.6667,116.6667,Northam Motel
315,avarua,ck,84.25,scattered clouds,-21.2078,-159.775,Paradise Inn
316,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
317,atuona,pf,79.45,overcast clouds,-9.8,-139.0333,Villa Enata
318,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
319,stepnogorsk,kz,25.0,overcast clouds,52.3544,71.8869,Hotel Stepnogorsk
320,vaini,to,82.56,few clouds,-21.2,-175.2,Keleti Beach Resort
321,bredasdorp,za,61.25,broken clouds,-34.5322,20.0403,Bredasdorp Country Manor
323,muyezerskiy,ru,19.51,light snow,63.9333,31.65,"Gostinitsa Ooo ""Lzkh ""Ledmozerskoye"""
324,villahermosa,mx,89.67,clear sky,17.9833,-92.9167,Hyatt Regency Villahermosa
325,barrow,us,-9.38,clear sky,71.2906,-156.7887,King Eider Inn
326,dunedin,nz,64.8,clear sky,-45.8742,170.5036,Scenic Hotel Southern Cross
327,avarua,ck,84.25,scattered clouds,-21.2078,-159.775,Paradise Inn
328,jamestown,sh,70.95,overcast clouds,-15.9387,-5.7168,Consulate
329,hambantota,lk,78.82,clear sky,6.1241,81.1185,Bungalow 63
330,bredasdorp,za,61.25,broken clouds,-34.5322,20.0403,Bredasdorp Country Manor
331,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
332,moses lake,us,66.56,clear sky,47.1301,-119.2781,Ramada by Wyndham Moses Lake
333,bubaque,gw,76.35,clear sky,11.2833,-15.8333,"Casa Dora, Bubaque"
334,victor harbor,au,62.01,overcast clouds,-35.5667,138.6167,McCracken Country Club
335,east london,za,74.26,broken clouds,-33.0153,27.9116,Tu Casa
336,castro,cl,51.28,scattered clouds,-42.4721,-73.7732,Hotel Esmeralda
338,kuusamo,fi,19.44,overcast clouds,65.9667,29.1833,Hotel Kuusanka
339,atuona,pf,79.45,overcast clouds,-9.8,-139.0333,Villa Enata
340,petropavlovsk-kamchatskiy,ru,32.59,clear sky,53.0452,158.6483,The Hotel Petropavlovsky
341,rawlins,us,33.69,overcast clouds,41.7911,-107.2387,"Holiday Inn Express Rawlins, an IHG Hotel"
342,mahebourg,mu,75.49,scattered clouds,-20.4081,57.7,Shandrani Beachcomber Resort & Spa
343,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
344,puerto ayora,ec,79.56,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
345,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
346,saint-pierre,pm,31.1,snow,46.7654,-56.1695,Pension B&B Dodeman
347,lompoc,us,69.12,broken clouds,34.6391,-120.4579,"Holiday Inn Express Lompoc, an IHG Hotel"
348,khatanga,ru,-22.02,broken clouds,71.9667,102.5,"""Khatanga"""
